Date,2330.TW_Close,2330.TW_dailyReturns,2454.TW_Close,2454.TW_dailyReturns,spread,abs_sprd,2330.TW_rolling avg,2454.TW_rolling avg,isSprdPos,signal,axe,leverage,ratio,2330.TW_Size,2454.TW_Size,Gross size,,2330.TW_Cashflow,2454.TW_Cashflow,2330.TW_MTM,2454.TW_MTM,Live Trades,2330.TW_PnL,2454.TW_PnL,Total PnL,riskThreshold,grossCashflow,weighted,,totalMTM,totalMTM in %,isStoppedOut,Adjusted PnL,Gross Capital,,,
11/4/2019,252,-0.007874016,291.5,-0.028333333,0.020459318,0.020459318,0.012818255,0.017889071,1,1,1,5,4.162357804,-21,5,26,0.013793412,5292,-1457.5,0,0,Opened,5292,-1457.5,0,0.017889071,6749.5, 0.00 , 0.00 ,0,0,0,0,6749.5,0, -   ,
12/4/2019,252,0,293.5,0.006861063,-0.006861063,0.006861063,0.012963178,0.018072964,0,0,-1,5,inf,21,-5,26,0.013945829,-5292,1467.5,0,10,Closed,-5292,1467.5,10,0.018072964,6759.5, 0.00 , 0.00 ,10,0.001479399,0,10,0,0.001479399, 0.000002 ,
15/4/2019,255.5,0.013888889,296.5,0.010221465,0.003667424,0.003667424,0.007916031,0.017567197,1,0,0,5,0.854042413,0,0,0,0,0,0,0,0,,0,0,0,0.017567197,0, -   , -   ,0,0,0,0,0,0, -   ,
16/4/2019,257,0.005870841,300,0.011804384,-0.005933543,0.005933543,0.008079513,0.016548961,0,0,0,5,2.34709746,0,0,0,0,0,0,0,0,,0,0,0,0.016548961,0, -   , -   ,0,0,0,0,0,0, -   ,
17/4/2019,261.5,0.017509728,288.5,-0.038333333,0.055843061,0.055843061,0.010285187,0.023862399,1,1,1,5,2.415301324,-13,5,18,0.014056635,3399.5,-1442.5,0,0,Opened,3399.5,-1442.5,0,0.023862399,4842, 0.00 , 0.00 ,0,0,0,0,4842,0, -   ,
18/4/2019,264.5,0.011472275,291,0.008665511,0.002806764,0.002806764,0.006899644,0.021420257,1,1,0,5,0.831020892,13,-5,18,0.010933148,-3438.5,1455,-39,12.5,Live,0,0,0,0.021420257,4893.5, 0.00 , 0.00 ,-26.5,-0.005415347,0,0,0,0, -   ,
19/4/2019,264.5,0,290,-0.003436426,0.003436426,0.003436426,0.006899644,0.021069054,1,1,0,5,inf,13,-5,18,0.010835592,-3438.5,1450,-39,7.5,Live,0,0,0,0.021069054,4888.5, 0.00 , 0.00 ,-31.5,-0.006443694,0,0,0,0, -   ,
22/4/2019,266,0.005671078,289,-0.003448276,0.009119353,0.009119353,0.006640669,0.01990656,1,1,0,5,0.660621381,13,-5,18,0.010325638,-3458,1445,-58.5,2.5,Live,0,0,0,0.01990656,4903, 0.00 , 0.00 ,-56,-0.011421579,0,0,0,0, -   ,
23/4/2019,268,0.007518797,290,0.003460208,0.004058589,0.004058589,0.00654224,0.01844714,1,1,0,5,0.497985849,13,-5,18,0.009849157,-3484,1450,-84.5,7.5,Live,0,0,0,0.01844714,4934, 0.00 , 0.00 ,-77,-0.015605999,0,0,0,0, -   ,
24/4/2019,269,0.003731343,289.5,-0.001724138,0.005455481,0.005455481,0.004271749,0.005274057,1,1,0,5,0.4972824,13,-5,18,0.004550168,-3497,1447.5,-97.5,5,Live,0,0,0,0.005274057,4944.5, 0.00 , 0.00 ,-92.5,-0.018707655,1,-92.5,0,-0.018707655,-0.000020 ,
25/4/2019,267.5,-0.005576208,288,-0.005181347,-0.000394861,0.000394861,0.005195397,0.003322273,0,0,-1,5,1.000397075,13,-5,18,0.004675085,-3477.5,1440,-78,-2.5,Closed,-3477.5,1440,-80.5,0.005195397,4917.5, 0.00 , 0.00 ,-80.5,-0.016370107,1,0,0,0, -   ,
26/4/2019,260,-0.028037383,290,0.006944444,-0.034981828,0.034981828,0.014697604,0.005047461,0,1,1,5,0.276264245,2,-5,7,0.007804645,-520,1450,0,0,Opened,-520,1450,0,0.014697604,1970, 0.00 , 0.00 ,0,0,0,0,1970,0, -   ,
29/4/2019,259.5,-0.001923077,287.5,-0.00862069,0.006697613,0.006697613,0.013904813,0.006306498,1,0,-1,5,4.966447412,-2,5,7,0.008477445,519,-1437.5,-1,12.5,Closed,519,-1437.5,11.5,0.013904813,1956.5, 0.00 , 0.00 ,11.5,0.005877843,0,11.5,0,0.005877843, 0.000003 ,
30/4/2019,259,-0.001926782,295.5,0.027826087,-0.029752869,0.029752869,0.012358717,0.014599509,0,1,1,5,16.47696492,83,-5,88,0.012486035,-21497,1477.5,0,0,Opened,-21497,1477.5,0,0.014599509,22974.5, 0.00 , 0.00 ,0,0,0,0,22974.5,0, -   ,
2/5/2019,259,0,298,0.008460237,-0.008460237,0.008460237,0.011660807,0.01433566,0,1,0,5,inf,-83,5,88,0.011812787,21497,-1490,0,-12.5,Live,0,0,0,0.01433566,22987, 0.01 , 0.00 ,-12.5,-0.000543786,0,0,0,0, -   ,
3/5/2019,265,0.023166023,309,0.036912752,-0.013746729,0.013746729,0.018131177,0.018082149,0,1,0,5,1.85796505,-83,5,88,0.018128391,21995,-1545,498,-67.5,Live,0,0,0,0.018131177,23540, 0.01 , 0.00 ,430.5,0.01828802,0,0,0,0, -   ,
6/5/2019,259,-0.022641509,306,-0.009708738,-0.012932772,0.012932772,0.016236546,0.021064533,0,1,0,5,0.506616186,-83,5,88,0.016510863,21497,-1530,0,-52.5,Live,0,0,0,0.021064533,23027, 0.01 , 0.00 ,-52.5,-0.002279932,0,0,0,0, -   ,
7/5/2019,262.5,0.013513514,311,0.016339869,-0.002826356,0.002826356,0.017365869,0.017993725,0,1,0,5,1.432555244,-83,5,88,0.017401543,21787.5,-1555,290.5,-77.5,Live,0,0,0,0.017993725,23342.5, 0.01 , 0.00 ,213,0.009124987,0,0,0,0, -   ,
8/5/2019,260,-0.00952381,310,-0.003215434,-0.006308375,0.006308375,0.018155887,0.01823218,0,1,0,5,0.402547613,-83,5,88,0.018160222,21580,-1550,83,-72.5,Live,0,0,0,0.01823218,23130, 0.01 , 0.00 ,10.5,0.000453956,0,0,0,0, -   ,
9/5/2019,256.5,-0.013461538,300,-0.032258065,0.018796526,0.018796526,0.019286152,0.026275929,1,0,-1,5,2.802705689,-83,5,88,0.019683299,21289.5,-1500,-207.5,-22.5,Closed,21289.5,-1500,-230,0.026275929,22789.5, 0.00 , 0.00 ,-230,-0.010092367,0,-230,0,-0.010092367,-0.000050 ,
10/5/2019,256,-0.001949318,298.5,-0.005,0.003050682,0.003050682,0.013591503,0.017378949,1,0,0,5,2.990830078,0,0,0,0,0,0,0,0,,0,0,0,0.017378949,0, -   , -   ,0,0,0,0,0,0, -   ,
13/5/2019,250.5,-0.021484375,286.5,-0.040201005,0.01871663,0.01871663,0.013260416,0.023082704,1,0,0,5,2.140085293,0,0,0,0,0,0,0,0,,0,0,0,0.023082704,0, -   , -   ,0,0,0,0,0,0, -   ,
14/5/2019,248.5,-0.007984032,289,0.008726003,-0.016710035,0.016710035,0.007230147,0.020813868,0,0,0,5,1.271055653,0,0,0,0,0,0,0,0,,0,0,0,0.020813868,0, -   , -   ,0,0,0,0,0,0, -   ,
15/5/2019,249,0.002012072,290,0.003460208,-0.001448135,0.001448135,0.009312159,0.021895836,0,0,0,5,2.002890455,0,0,0,0,0,0,0,0,,0,0,0,0.021895836,0, -   , -   ,0,0,0,0,0,0, -   ,
16/5/2019,247,-0.008032129,288,-0.006896552,-0.001135577,0.001135577,0.008907427,0.019093299,0,0,0,5,1.001144772,0,0,0,0,0,0,0,0,,0,0,0,0.019093299,0, -   , -   ,0,0,0,0,0,0, -   ,
17/5/2019,241.5,-0.022267206,291,0.010416667,-0.032683873,0.032683873,0.010278274,0.020858502,0,1,1,5,0.563688123,3,-5,8,0.016890917,-724.5,1455,0,0,Opened,-724.5,1455,0,0.020858502,2179.5, 0.00 , 0.00 ,0,0,0,0,2179.5,0, -   ,
20/5/2019,238,-0.014492754,290,-0.003436426,-0.011056328,0.011056328,0.008983025,0.007514727,0,1,0,5,0.288919692,-3,5,8,0.008065339,714,-1450,-10.5,5,Live,0,0,0,0.008983025,2164, 0.00 , 0.00 ,-5.5,-0.00254159,0,0,0,0, -   ,
21/5/2019,234,-0.016806723,290.5,0.001724138,-0.018530861,0.018530861,0.009311041,0.006657207,0,1,0,5,0.127355953,-3,5,8,0.007652395,702,-1452.5,-22.5,2.5,Live,0,0,0,0.009311041,2154.5, 0.00 , 0.00 ,-20,-0.009282896,0,0,0,0, -   ,
22/5/2019,238,0.017094017,287.5,-0.010327022,0.027421039,0.027421039,0.015402268,0.008108377,1,0,-1,5,0.729779864,-3,5,8,0.010843586,714,-1437.5,-10.5,17.5,Closed,714,-1437.5,7,0.015402268,2151.5, 0.00 , 0.00 ,7,0.003253544,0,7,0,0.003253544, 0.000002 ,
23/5/2019,230,-0.033613445,292,0.015652174,-0.049265619,0.049265619,0.018894383,0.010435049,0,1,1,5,0.591175803,3,-5,8,0.0136073,-690,1460,0,0,Opened,-690,1460,0,0.018894383,2150, 0.00 , 0.00 ,0,0,0,0,2150,0, -   ,
24/5/2019,233,0.013043478,287,-0.017123288,0.030166766,0.030166766,0.021464163,0.012481189,1,0,-1,5,1.617036079,-3,5,8,0.015849804,699,-1435,9,25,Closed,699,-1435,34,0.021464163,2134, 0.00 , 0.00 ,34,0.015932521,0,34,0,0.015932521, 0.000007 ,
27/5/2019,231,-0.008583691,281,-0.020905923,0.012322232,0.012322232,0.021105057,0.014940918,1,0,0,5,2.962713245,0,0,0,0,0,0,0,0,,0,0,0,0.021105057,0, -   , -   ,0,0,0,0,0,0, -   ,
28/5/2019,230.5,-0.002164502,280.5,-0.001779359,-0.000385143,0.000385143,0.020187255,0.014553758,0,0,0,5,1.000385978,0,0,0,0,0,0,0,0,,0,0,0,0.020187255,0, -   , -   ,0,0,0,0,0,0, -   ,
29/5/2019,229.5,-0.004338395,280.5,0,-0.004338395,0.004338395,0.016903436,0.014677491,0,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0.016903436,0, -   , -   ,0,0,0,0,0,0, -   ,
30/5/2019,231,0.006535948,296.5,0.057040998,-0.050505051,0.050505051,0.008746432,0.031335742,0,1,1,5,11.20188902,57,-5,62,0.010568151,-13167,1482.5,0,0,Opened,-13167,1482.5,0,0.031335742,14649.5, 0.00 , 0.00 ,0,0,0,0,14649.5,0, -   ,
31/5/2019,235.5,0.019480519,311,0.048903879,-0.029423359,0.029423359,0.011129952,0.034274832,0,1,0,5,3.315219194,-57,5,62,0.012996474,13423.5,-1555,256.5,-72.5,Live,0,0,0,0.034274832,14978.5, 0.00 , 0.00 ,184,0.012284274,0,0,0,0, -   ,
3/6/2019,238,0.010615711,314,0.009646302,0.000969409,0.000969409,0.009706372,0.028066243,1,0,-1,5,1.198848929,-57,5,62,0.011187006,13566,-1570,399,-87.5,Closed,13566,-1570,311.5,0.028066243,15136, 0.00 , 0.00 ,311.5,0.020580074,0,311.5,0,0.020580074, 0.000068 ,
4/6/2019,233,-0.021008403,311,-0.00955414,-0.011454263,0.011454263,0.015569243,0.029920005,0,0,0,5,0.607020038,0,0,0,0,0,0,0,0,,0,0,0,0.029920005,0, -   , -   ,0,0,0,0,0,0, -   ,
5/6/2019,235,0.008583691,313,0.006430868,0.002152823,0.002152823,0.015270356,0.02890133,1,0,0,5,0.997865499,0,0,0,0,0,0,0,0,,0,0,0,0.02890133,0, -   , -   ,0,0,0,0,0,0, -   ,
6/6/2019,232,-0.012765957,307,-0.019169329,0.006403372,0.006403372,0.017068784,0.026085527,1,0,0,5,1.987027652,0,0,0,0,0,0,0,0,,0,0,0,0.026085527,0, -   , -   ,0,0,0,0,0,0, -   ,
10/6/2019,240,0.034482759,316,0.029315961,0.005166798,0.005166798,0.021797318,0.018688245,1,0,0,5,1.119381107,0,0,0,0,0,0,0,0,,0,0,0,0.021797318,0, -   , -   ,0,0,0,0,0,0, -   ,
11/6/2019,244.5,0.01875,308,-0.025316456,0.044066456,0.044066456,0.022701067,0.021985915,1,1,1,5,1.700879259,-9,5,14,0.022445656,2200.5,-1540,0,0,Opened,2200.5,-1540,0,0.022701067,3740.5, 0.00 , 0.00 ,0,0,0,0,3740.5,0, -   ,
12/6/2019,246,0.006134969,309.5,0.00487013,0.001264839,0.001264839,0.017362484,0.02196527,1,1,0,5,0.998742873,9,-5,14,0.019006336,-2214,1547.5,-13.5,7.5,Live,0,0,0,0.02196527,3761.5, 0.00 , 0.00 ,-6,-0.001595108,0,0,0,0, -   ,
13/6/2019,240,-0.024390244,309.5,0,-0.024390244,0.024390244,0.023650815,0.021623558,0,0,-1,5,0,9,-5,14,0.022926795,-2160,1547.5,40.5,7.5,Closed,-2160,1547.5,48,0.023650815,3707.5, 0.00 , 0.00 ,48,0.01294673,0,48,0,0.01294673, 0.000010 ,
14/6/2019,236,-0.016666667,307,-0.008077544,-0.008589122,0.008589122,0.024412423,0.01993231,0,0,0,5,0.630459188,0,0,0,0,0,0,0,0,,0,0,0,0.024412423,0, -   , -   ,0,0,0,0,0,0, -   ,
17/6/2019,233,-0.012711864,300.5,-0.021172638,0.008460774,0.008460774,0.017724268,0.013078798,1,0,0,5,2.148098959,0,0,0,0,0,0,0,0,,0,0,0,0.017724268,0, -   , -   ,0,0,0,0,0,0, -   ,
18/6/2019,235.5,0.010729614,308.5,0.026622296,-0.015892682,0.015892682,0.015121441,0.017642184,0,0,0,5,3.250316705,0,0,0,0,0,0,0,0,,0,0,0,0.017642184,0, -   , -   ,0,0,0,0,0,0, -   ,
19/6/2019,244,0.036093418,308.5,0,0.036093418,0.036093418,0.024710646,0.017470638,1,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0.024710646,0, -   , -   ,0,0,0,0,0,0, -   ,
20/6/2019,245,0.004098361,310,0.004862237,-0.000763876,0.000763876,0.02110217,0.01764169,0,0,0,5,1.501141137,0,0,0,0,0,0,0,0,,0,0,0,0.02110217,0, -   , -   ,0,0,0,0,0,0, -   ,
21/6/2019,248.5,0.014285714,313.5,0.011290323,0.002995392,0.002995392,0.017671864,0.017427054,1,0,0,5,0.997046797,0,0,0,0,0,0,0,0,,0,0,0,0.017671864,0, -   , -   ,0,0,0,0,0,0, -   ,
24/6/2019,241,-0.030181087,315.5,0.006379585,-0.036560672,0.036560672,0.024001412,0.010214288,0,1,1,5,0.276719587,2,-5,7,0.014153466,-482,1577.5,0,0,Opened,-482,1577.5,0,0.024001412,2059.5, 0.00 , 0.00 ,0,0,0,0,2059.5,0, -   ,
25/6/2019,238.5,-0.010373444,311.5,-0.012678288,0.002304844,0.002304844,0.025016742,0.00912594,1,0,-1,5,1.596273593,-2,5,7,0.013666169,477,-1557.5,-5,20,Closed,477,-1557.5,15,0.025016742,2034.5, 0.00 , 0.00 ,15,0.007372819,0,15,0,0.007372819, 0.000003 ,
26/6/2019,234.5,-0.016771488,310.5,-0.003210273,-0.013561216,0.013561216,0.017445432,0.009407832,0,0,0,5,0.253448134,0,0,0,0,0,0,0,0,,0,0,0,0.017445432,0, -   , -   ,0,0,0,0,0,0, -   ,
27/6/2019,240.5,0.025586354,313,0.00805153,0.017534824,0.017534824,0.022899805,0.009806954,1,0,0,5,0.409542765,0,0,0,0,0,0,0,0,,0,0,0,0.022899805,0, -   , -   ,0,0,0,0,0,0, -   ,
28/6/2019,239,-0.006237006,314,0.003194888,-0.009431894,0.009431894,0.02064525,0.008458349,0,0,0,5,0.67299406,0,0,0,0,0,0,0,0,,0,0,0,0.02064525,0, -   , -   ,0,0,0,0,0,0, -   ,
1/7/2019,248.5,0.039748954,314,0,0.039748954,0.039748954,0.024790264,0.007774468,1,0,0,5,0,0,0,0,0,0,0,0,0,,0,0,0,0.024790264,0, -   , -   ,0,0,0,0,0,0, -   ,
2/7/2019,249,0.002012072,319,0.015923567,-0.013911494,0.013911494,0.02326846,0.007484763,0,0,0,5,10.1388356,0,0,0,0,0,0,0,0,,0,0,0,0.02326846,0, -   , -   ,0,0,0,0,0,0, -   ,
3/7/2019,242.5,-0.026104418,317.5,-0.004702194,-0.021402223,0.021402223,0.026047777,0.007901657,0,0,0,5,0.23584059,0,0,0,0,0,0,0,0,,0,0,0,0.026047777,0, -   , -   ,0,0,0,0,0,0, -   ,
4/7/2019,244,0.006185567,319,0.004724409,0.001461158,0.001461158,0.023947472,0.00766363,1,0,0,5,0.998547825,0,0,0,0,0,0,0,0,,0,0,0,0.023947472,0, -   , -   ,0,0,0,0,0,0, -   ,
5/7/2019,243,-0.004098361,321,0.006269592,-0.010367953,0.010367953,0.023756881,0.007723242,0,0,0,5,2.020821239,0,0,0,0,0,0,0,0,,0,0,0,0.023756881,0, -   , -   ,0,0,0,0,0,0, -   ,
8/7/2019,242.5,-0.002057613,314,-0.021806854,0.01974924,0.01974924,0.012539711,0.014254858,1,1,1,5,13.72294055,-69,5,74,0.012655599,16732.5,-1570,0,0,Opened,16732.5,-1570,0,0.014254858,18302.5, 0.00 , 0.00 ,0,0,0,0,18302.5,0, -   ,
9/7/2019,242,-0.002061856,313.5,-0.001592357,-0.000469499,0.000469499,0.012110418,0.011216955,0,0,-1,5,1.000470469,69,-5,74,0.012050049,-16698,1567.5,34.5,-2.5,Closed,-16698,1567.5,32,0.012110418,18265.5, 0.00 , 0.00 ,32,0.001751937,0,32,0,0.001751937, 0.000007 ,
10/7/2019,247,0.020661157,318,0.014354067,0.00630709,0.00630709,0.010259375,0.013647179,1,0,0,5,0.894438525,0,0,0,0,0,0,0,0,,0,0,0,0.013647179,0, -   , -   ,0,0,0,0,0,0, -   ,
11/7/2019,250,0.012145749,322.5,0.014150943,-0.002005194,0.002005194,0.010940289,0.014981579,0,0,0,5,1.502971698,0,0,0,0,0,0,0,0,,0,0,0,0.014981579,0, -   , -   ,0,0,0,0,0,0, -   ,
12/7/2019,250.5,0.002,318,-0.013953488,0.015953488,0.015953488,0.009981782,0.016304956,1,0,0,5,8.856705194,0,0,0,0,0,0,0,0,,0,0,0,0.016304956,0, -   , -   ,0,0,0,0,0,0, -   ,
15/7/2019,254.5,0.015968064,314.5,-0.011006289,0.026974353,0.026974353,0.009526797,0.013452691,1,1,1,5,0.851768405,-5,5,10,0.011489744,1272.5,-1572.5,0,0,Opened,1272.5,-1572.5,0,0.013452691,2845, 0.00 , 0.00 ,0,0,0,0,2845,0, -   ,
16/7/2019,256,0.00589391,314,-0.001589825,0.007483735,0.007483735,0.007514111,0.013452597,1,1,0,5,0.330853372,5,-5,10,0.010483354,-1280,1570,-7.5,-2.5,Live,0,0,0,0.013452597,2850, 0.00 , 0.00 ,-10,-0.003508772,0,0,0,0, -   ,
17/7/2019,252,-0.015625,310,-0.012738854,-0.002886146,0.002886146,0.012270758,0.011774065,0,0,-1,5,1.002931958,5,-5,10,0.012022412,-1260,1550,12.5,-22.5,Closed,-1260,1550,-10,0.012270758,2810, 0.00 , 0.00 ,-10,-0.003558719,0,-10,0,-0.003558719,-0.000002 ,
18/7/2019,254,0.007936508,302,-0.025806452,0.03374296,0.03374296,0.011710356,0.008647944,1,1,1,5,3.866090932,-20,5,25,0.011097873,5080,-1510,0,0,Opened,5080,-1510,0,0.011710356,6590, 0.00 , 0.00 ,0,0,0,0,6590,0, -   ,
19/7/2019,259,0.019685039,304.5,0.008278146,0.011406894,0.011406894,0.01373924,0.012776863,1,1,0,5,0.494406658,20,-5,25,0.013546765,-5180,1522.5,-100,12.5,Live,0,0,0,0.01373924,6702.5, 0.00 , 0.00 ,-87.5,-0.01305483,0,0,0,0, -   ,
22/7/2019,264,0.019305019,308.5,0.013136289,0.00616873,0.00616873,0.01436446,0.015825421,1,1,0,5,0.795158481,20,-5,25,0.014656652,-5280,1542.5,-200,32.5,Live,0,0,0,0.015825421,6822.5, 0.00 , 0.00 ,-167.5,-0.024551118,1,-167.5,0,-0.024551118,-0.000036 ,
23/7/2019,264,0,314.5,0.019448947,-0.019448947,0.019448947,0.014759367,0.019016624,0,0,-1,5,inf,20,-5,25,0.015610819,-5280,1572.5,-200,62.5,Closed,-5280,1572.5,-137.5,0.019016624,6852.5, 0.00 , 0.00 ,-137.5,-0.020065669,1,0,0,0, -   ,
24/7/2019,265,0.003787879,308,-0.020667727,0.024455605,0.024455605,0.008987905,0.020652984,1,1,1,5,6.34163842,-32,5,37,0.010564267,8480,-1540,0,0,Opened,8480,-1540,0,0.020652984,10020, 0.00 , 0.00 ,0,0,0,0,10020,0, -   ,
25/7/2019,265,0,313,0.016233766,-0.016233766,0.016233766,0.010106213,0.016160297,0,0,-1,5,inf,32,-5,37,0.010924333,-8480,1565,0,25,Closed,-8480,1565,25,0.016160297,10045, 0.00 , 0.00 ,25,0.0024888,0,25,0,0.0024888, 0.000005 ,
26/7/2019,261,-0.01509434,313.5,0.001597444,-0.016691784,0.016691784,0.012268613,0.016333005,0,1,1,5,0.12711845,1,-5,6,0.015655607,-261,1567.5,0,0,Opened,-261,1567.5,0,0.016333005,1828.5, 0.00 , 0.00 ,0,0,0,0,1828.5,0, -   ,
29/7/2019,261,0,319,0.01754386,-0.01754386,0.01754386,0.007359006,0.016926016,0,1,0,5,inf,-1,5,6,0.015331514,261,-1595,0,-27.5,Live,0,0,0,0.016926016,1856, 0.00 , 0.00 ,-27.5,-0.01481681,0,0,0,0, -   ,
30/7/2019,260,-0.003831418,325.5,0.020376176,-0.024207593,0.024207593,0.007263536,0.017102973,0,1,0,5,6.657954545,-1,5,6,0.015463067,260,-1627.5,-1,-60,Live,0,0,0,0.017102973,1887.5, 0.00 , 0.00 ,-61,-0.032317881,1,-61,0,-0.032317881,-0.000013 ,
